Field;Tank;Reservoir;Date;Qoil;Qwat;Qliq;Qinj;Pres;Source_resp;Pbhp_prod;Pbhp_inj;Source_bhp;Wellwork;Wcut;Total_mobility;Wres;Wbhp_prod;Wbhp_inj;Pres_min;Pres_max;Pres_calc;Pbhp_calc;Pinj_calc;Geom_factor;Prod_Index;Inj_index;Frac_inj;Qliq_calc;Qinj_calc
Oilfield;W1;Carbonate;01.03.2021;27.55119355;18.91880645;46.47;0.0;;;49.67202518;;Telemetry;;0.40711871;1.0;;1.0;;52.67202518;;96.84482785786477;21.25084991988865;96.84482785786477;0.6147315072918643;0.6147315072918643;3.0;1.0;46.47;0.0
Oilfield;W1;Carbonate;01.04.2021;30.73373333;18.77203333;49.50576667;0.0;;;31.32116013;;Telemetry;;0.379188822;1.0;;1.0;;34.32116013;;94.55816521325757;14.02582534980644;94.55816521325757;0.6147315072918643;0.6147315072918643;3.0;1.0;49.50576667;0.0
Oilfield;W1;Carbonate;01.05.2021;23.30932258;14.73712903;38.04645161;0.0;;;39.81605668;;Telemetry;;0.387345689;1.0;;1.0;;42.81605668;;96.5751802017481;34.6840111975601;96.5751802017481;0.6147315072918643;0.6147315072918643;3.0;1.0;38.04645161;0.0
Oilfield;W1;Carbonate;01.06.2021;15.8508;15.66423333;31.51503333;0.0;;;42.14433642;;Telemetry;;0.497040037;1.0;;1.0;;45.14433642;;99.58721121382925;48.32087305453073;99.58721121382925;0.6147315072918643;0.6147315072918643;3.0;1.0;31.51503333;0.0
Oilfield;W1;Carbonate;01.07.2021;26.26170968;18.30135484;44.56306452;0.0;;;37.07972;;Telemetry;;0.410684387;1.0;;1.0;;40.07972;;97.12972109970818;24.637805537550094;97.12972109970818;0.6147315072918643;0.6147315072918643;3.0;1.0;44.56306452;0.0
Oilfield;W1;Carbonate;01.08.2021;26.92622581;21.73532258;48.66154839;0.0;;;24.5307;;Telemetry;;0.446663193;1.0;;1.0;;27.5307;;93.4545918180932;14.295564156775853;93.4545918180932;0.6147315072918643;0.6147315072918643;3.0;1.0;48.66154839;0.0
Oilfield;W1;Carbonate;01.09.2021;26.1041;23.32456667;49.42866667;0.0;;;17.59398;;Telemetry;;0.471883388;1.0;;1.0;;20.59398;;90.07969509532153;9.672775840844324;90.07969509532153;0.6147315072918643;0.6147315072918643;3.0;1.0;49.42866667;0.0
Oilfield;W1;Carbonate;01.10.2021;25.75803226;22.67596774;48.434;0.0;;;17.36457273;;Telemetry;;0.468182841;1.0;;1.0;;20.36457273;;88.13795256566698;9.349083888069913;88.13795256566698;0.6147315072918643;0.6147315072918643;3.0;1.0;48.434;0.0
Oilfield;W1;Carbonate;01.11.2021;23.93423333;21.5134;45.44763333;0.0;;;17.71796667;;Telemetry;;0.473366783;1.0;;1.0;;20.71796667;;87.93590430053467;14.005037261988335;87.93590430053467;0.6147315072918643;0.6147315072918643;3.0;1.0;45.44763333;0.0
Oilfield;W1;Carbonate;01.12.2021;29.21987097;22.63167742;51.85154839;0.0;;;16.72407692;;Telemetry;;0.436470619;1.0;;1.0;;19.72407692;;85.54270042627698;1.1944154027443545;85.54270042627698;0.6147315072918643;0.6147315072918643;3.0;1.0;51.85154839;0.0
Oilfield;W2;Carbonate;01.12.2016;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;166.2;166.2;166.2;0.3032915960950478;0.3032915960950478;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.01.2017;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;166.1407307332768;166.1407307332768;166.1407307332768;0.3032915960950478;0.3032915960950478;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.02.2017;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;165.91214177123825;165.91214177123825;165.91214177123825;0.3032915960950478;0.3032915960950478;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.03.2017;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;165.57395546023037;165.57395546023037;165.57395546023037;0.3032915960950478;0.3032915960950478;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.04.2017;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;165.0985183249514;165.0985183249514;165.0985183249514;0.3032915960950478;0.3032915960950478;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.05.2017;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;164.58994942085639;164.58994942085639;164.58994942085639;0.3032915960950478;0.3032915960950478;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.06.2017;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;164.0430584611666;164.0430584611666;164.0430584611666;0.3032915960950478;0.3032915960950478;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.07.2017;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;163.42869534388785;163.42869534388785;163.42869534388785;0.3032915960950478;0.3032915960950478;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.08.2017;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;162.63795898744002;162.63795898744002;162.63795898744002;0.3032915960950478;0.3032915960950478;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.09.2017;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;161.65860675424068;161.65860675424068;161.65860675424068;0.3032915960950478;0.3032915960950478;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.10.2017;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;160.59442923829627;160.59442923829627;160.59442923829627;0.3032915960950478;0.3032915960950478;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.11.2017;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;159.45593301771845;159.45593301771845;159.45593301771845;0.3032915960950478;0.3032915960950478;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.12.2017;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;158.37168626494;158.37168626494;158.37168626494;0.3032915960950478;0.3032915960950478;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.01.2018;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;157.30287334903417;157.30287334903417;157.30287334903417;0.3032915960950478;0.3032915960950478;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.02.2018;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;156.1860599755446;156.1860599755446;156.1860599755446;0.3032915960950478;0.3032915960950478;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.03.2018;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;155.10195226797782;155.10195226797782;155.10195226797782;0.3032915960950478;0.3032915960950478;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.04.2018;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;153.85907818749558;153.85907818749558;153.85907818749558;0.3032915960950478;0.3032915960950478;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.05.2018;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;152.70522097927574;152.70522097927574;152.70522097927574;0.3032915960950478;0.3032915960950478;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.06.2018;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;151.6069235039651;151.6069235039651;151.6069235039651;0.3032915960950478;0.3032915960950478;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.07.2018;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;150.64340458786356;150.64340458786356;150.64340458786356;0.3032915960950478;0.3032915960950478;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.08.2018;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;149.7591920925132;149.7591920925132;149.7591920925132;0.3032915960950478;0.3032915960950478;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.09.2018;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;148.9856464733662;148.9856464733662;148.9856464733662;0.3032915960950478;0.3032915960950478;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.10.2018;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;148.2675051492031;148.2675051492031;148.2675051492031;0.3032915960950478;0.3032915960950478;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.11.2018;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;147.51612034896775;147.51612034896775;147.51612034896775;0.3032915960950478;0.3032915960950478;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.12.2018;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;146.79026004304728;146.79026004304728;146.79026004304728;0.3032915960950478;0.3032915960950478;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.01.2019;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;146.06181342717372;146.06181342717372;146.06181342717372;0.3032915960950478;0.3032915960950478;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.02.2019;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;145.39463198338692;145.39463198338692;145.39463198338692;0.3032915960950478;0.3032915960950478;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.03.2019;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;143.10029616134472;143.10029616134472;143.10029616134472;0.3032915960950478;0.3032915960950478;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.04.2019;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;137.33302762959727;137.33302762959727;137.33302762959727;0.3032915960950478;0.3032915960950478;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.05.2019;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;131.10357744092465;131.10357744092465;131.10357744092465;0.3032915960950478;0.3032915960950478;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.06.2019;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;123.83517645201228;123.83517645201228;123.83517645201228;0.3032915960950478;0.3032915960950478;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.07.2019;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;117.52499121193505;117.52499121193505;117.52499121193505;0.3032915960950478;0.3032915960950478;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.08.2019;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;112.21822696573305;112.21822696573305;112.21822696573305;0.3032915960950478;0.3032915960950478;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.09.2019;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;107.1656765402049;107.1656765402049;107.1656765402049;0.3032915960950478;0.3032915960950478;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.10.2019;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;102.87551469021622;102.87551469021622;102.87551469021622;0.3032915960950478;0.3032915960950478;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.11.2019;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;98.88322841309564;98.88322841309564;98.88322841309564;0.3032915960950478;0.3032915960950478;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.12.2019;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;95.95796275719735;95.95796275719735;95.95796275719735;0.3032915960950478;0.3032915960950478;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.01.2020;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;93.11438269954131;93.11438269954131;93.11438269954131;0.3032915960950478;0.3032915960950478;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.02.2020;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;91.10602177460639;91.10602177460639;91.10602177460639;0.3032915960950478;0.3032915960950478;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.03.2020;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;89.5195641695857;89.5195641695857;89.5195641695857;0.3032915960950478;0.3032915960950478;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.04.2020;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;88.32328685731804;88.32328685731804;88.32328685731804;0.3032915960950478;0.3032915960950478;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.05.2020;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;88.29946588187887;88.29946588187887;88.29946588187887;0.3032915960950478;0.3032915960950478;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.06.2020;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;88.7253248959007;88.7253248959007;88.7253248959007;0.3032915960950478;0.3032915960950478;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.07.2020;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;89.77975753078215;89.77975753078215;89.77975753078215;0.3032915960950478;0.3032915960950478;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.08.2020;1.96116129;2.886580645;4.847741935;0.0;;;56.0949;;Telemetry;Drilling;0.595448496;1.0;;1.0;;59.0949;;90.44091878763898;74.4571526780077;90.44091878763898;0.3032915960950478;0.3032915960950478;3.0;1.0;4.847741935;0.0
Oilfield;W2;Carbonate;01.09.2020;1.063633333;1.7716;2.835233333;0.0;90.78;Well test;56.355;;Telemetry;;0.62485157;1.0;1.0;1.0;;59.355;;92.2089439107823;82.86073456537243;92.2089439107823;0.3032915960950478;0.3032915960950478;3.0;1.0;2.835233333;0.0
Oilfield;W2;Carbonate;01.10.2020;3.709612903;3.871612903;7.581225806;0.0;;;61.8885;;Telemetry;;0.510684288;1.0;;1.0;;64.8885;;90.71185602782579;65.71536452060928;90.71185602782579;0.3032915960950478;0.3032915960950478;3.0;1.0;7.581225806;0.0
Oilfield;W2;Carbonate;01.11.2020;3.150066667;3.539266667;6.689333333;0.0;;;59.823;;Telemetry;;0.52909109;1.0;;1.0;;62.823;;90.09678658227479;68.04100455887956;90.09678658227479;0.3032915960950478;0.3032915960950478;3.0;1.0;6.689333333;0.0
Oilfield;W2;Carbonate;01.12.2020;3.582967742;3.929032258;7.512;0.0;;;59.7006;;Telemetry;;0.523034113;1.0;;1.0;;62.7006;;94.11436917622622;69.34612601776485;94.11436917622622;0.3032915960950478;0.3032915960950478;3.0;1.0;7.512;0.0
Oilfield;W2;Carbonate;01.01.2021;6.535225806;3.456129032;9.991354839;0.0;;;77.6934;;Telemetry;;0.34591195;1.0;;1.0;;80.6934;;98.32720667357133;65.38414142665683;98.32720667357133;0.3032915960950478;0.3032915960950478;3.0;1.0;9.991354839;0.0
Oilfield;W2;Carbonate;01.02.2021;2.253607143;1.474964286;3.728571429;0.0;;;86.6949;;Telemetry;;0.395584291;1.0;;1.0;;89.6949;;102.1759889342328;89.88230365905125;102.1759889342328;0.3032915960950478;0.3032915960950478;3.0;1.0;3.728571429;0.0
Oilfield;W2;Carbonate;01.03.2021;5.874290323;3.588032258;9.462322581;0.0;;;63.0309;;Telemetry;;0.379191496;1.0;;1.0;;66.0309;;103.26560107685403;72.06683822674648;103.26560107685403;0.3032915960950478;0.3032915960950478;3.0;1.0;9.462322581;0.0
Oilfield;W2;Carbonate;01.04.2021;7.602133333;5.090533333;12.69266667;0.0;;;63.2655;;Telemetry;;0.40106098;1.0;;1.0;;66.2655;;103.87459536860689;62.024880990031505;103.87459536860689;0.3032915960950478;0.3032915960950478;3.0;1.0;12.69266667;0.0
Oilfield;W2;Carbonate;01.05.2021;7.674709677;5.290193548;12.96490323;0.0;;;66.2796;;Telemetry;;0.408039571;1.0;;1.0;;69.2796;;104.92504215014691;62.177721100285176;104.92504215014691;0.3032915960950478;0.3032915960950478;3.0;1.0;12.96490323;0.0
Oilfield;W2;Carbonate;01.06.2021;5.4309;4.0942;9.5251;0.0;103.6;Well test;60.7053;;Telemetry;;0.429832758;1.0;1.0;1.0;;63.7053;;103.87743810791794;72.47168825319743;103.87743810791794;0.3032915960950478;0.3032915960950478;3.0;1.0;9.5251;0.0
Oilfield;W2;Carbonate;01.07.2021;5.197967742;4.810516129;10.00848387;0.0;;;80.5494;;Telemetry;;0.480643841;1.0;;1.0;;83.5494;;100.90630735889846;67.90676500803337;100.90630735889846;0.3032915960950478;0.3032915960950478;3.0;1.0;10.00848387;0.0
Oilfield;W2;Carbonate;01.08.2021;6.485903226;5.21783871;11.70374194;0.0;;;58.7571;;Telemetry;;0.445826535;1.0;;1.0;;61.7571;;96.23223016132908;57.64315584905505;96.23223016132908;0.3032915960950478;0.3032915960950478;3.0;1.0;11.70374194;0.0
Oilfield;W2;Carbonate;01.09.2021;5.127566667;6.678166667;11.80573333;0.0;;;58.6398;;Telemetry;;0.565671482;1.0;;1.0;;61.6398;;91.79897928692291;52.87362335223282;91.79897928692291;0.3032915960950478;0.3032915960950478;3.0;1.0;11.80573333;0.0
Oilfield;W2;Carbonate;01.10.2021;5.118870968;7.395354839;12.51422581;0.0;;;60.5302;;Telemetry;;0.590955841;1.0;;1.0;;63.5302;;91.36254957212518;50.101182718827346;91.36254957212518;0.3032915960950478;0.3032915960950478;3.0;1.0;12.51422581;0.0
Oilfield;W2;Carbonate;01.11.2021;6.1769;9.149133333;15.32603333;0.0;;;65.3616;;Telemetry;Perforation;0.596966817;1.0;;1.0;;68.3616;;92.86096276545531;68.89737120231194;92.86096276545531;0.6395549385665478;0.6395549385665478;3.0;1.0;15.32603333;0.0
Oilfield;W2;Carbonate;01.12.2021;13.60767742;12.58432258;26.192;0.0;;;51.8568;;Telemetry;;0.480464362;1.0;;1.0;;54.8568;;90.7413519654515;49.78787256819306;90.7413519654515;0.6395549385665478;0.6395549385665478;3.0;1.0;26.192;0.0
Oilfield;W3;Carbonate;01.12.2016;0.0;0.0;0.0;0.0;;;;;;;0.384512084;1.0;;;;;;166.2;166.2;166.2;0.42182062424195715;0.42182062424195715;1.9648210540123243;0.9999371781809197;0.0;0.0
Oilfield;W3;Carbonate;01.01.2017;0.0;0.0;0.0;0.0;;;;;;;0.384512084;1.0;;;;;;165.80985404703344;165.80985404703344;165.80985404703344;0.42182062424195715;0.42182062424195715;1.9648210540123243;0.9999371781809197;0.0;0.0
Oilfield;W3;Carbonate;01.02.2017;0.0;0.0;0.0;0.0;;;;;;;0.384512084;1.0;;;;;;164.57193728205698;164.57193728205698;164.57193728205698;0.42182062424195715;0.42182062424195715;1.9648210540123243;0.9999371781809197;0.0;0.0
Oilfield;W3;Carbonate;01.03.2017;0.0;0.0;0.0;0.0;;;;;;;0.384512084;1.0;;;;;;163.2157415980433;163.2157415980433;163.2157415980433;0.42182062424195715;0.42182062424195715;1.9648210540123243;0.9999371781809197;0.0;0.0
Oilfield;W3;Carbonate;01.04.2017;0.0;0.0;0.0;0.0;;;;;;;0.384512084;1.0;;;;;;161.79857362327962;161.79857362327962;161.79857362327962;0.42182062424195715;0.42182062424195715;1.9648210540123243;0.9999371781809197;0.0;0.0
Oilfield;W3;Carbonate;01.05.2017;0.0;0.0;0.0;0.0;;;;;;;0.384512084;1.0;;;;;;160.5718226778527;160.5718226778527;160.5718226778527;0.42182062424195715;0.42182062424195715;1.9648210540123243;0.9999371781809197;0.0;0.0
Oilfield;W3;Carbonate;01.06.2017;0.0;0.0;0.0;0.0;;;;;;;0.384512084;1.0;;;;;;159.4300307783911;159.4300307783911;159.4300307783911;0.42182062424195715;0.42182062424195715;1.9648210540123243;0.9999371781809197;0.0;0.0
Oilfield;W3;Carbonate;01.07.2017;0.0;0.0;0.0;0.0;;;;;;;0.384512084;1.0;;;;;;157.8734370529922;157.8734370529922;157.8734370529922;0.42182062424195715;0.42182062424195715;1.9648210540123243;0.9999371781809197;0.0;0.0
Oilfield;W3;Carbonate;01.08.2017;0.0;0.0;0.0;0.0;;;;;;;0.384512084;1.0;;;;;;155.67305250962733;155.67305250962733;155.67305250962733;0.42182062424195715;0.42182062424195715;1.9648210540123243;0.9999371781809197;0.0;0.0
Oilfield;W3;Carbonate;01.09.2017;0.0;0.0;0.0;0.0;;;;;;;0.384512084;1.0;;;;;;152.96084879236625;152.96084879236625;152.96084879236625;0.42182062424195715;0.42182062424195715;1.9648210540123243;0.9999371781809197;0.0;0.0
Oilfield;W3;Carbonate;01.10.2017;0.0;0.0;0.0;0.0;;;;;;;0.384512084;1.0;;;;;;150.4080580187124;150.4080580187124;150.4080580187124;0.42182062424195715;0.42182062424195715;1.9648210540123243;0.9999371781809197;0.0;0.0
Oilfield;W3;Carbonate;01.11.2017;0.0;0.0;0.0;0.0;;;;;;;0.384512084;1.0;;;;;;148.12037813666296;148.12037813666296;148.12037813666296;0.42182062424195715;0.42182062424195715;1.9648210540123243;0.9999371781809197;0.0;0.0
Oilfield;W3;Carbonate;01.12.2017;0.0;0.0;0.0;0.0;;;;;;;0.384512084;1.0;;;;;;146.23695526074732;146.23695526074732;146.23695526074732;0.42182062424195715;0.42182062424195715;1.9648210540123243;0.9999371781809197;0.0;0.0
Oilfield;W3;Carbonate;01.01.2018;0.0;0.0;0.0;0.0;;;;;;;0.384512084;1.0;;;;;;144.58255805436022;144.58255805436022;144.58255805436022;0.42182062424195715;0.42182062424195715;1.9648210540123243;0.9999371781809197;0.0;0.0
Oilfield;W3;Carbonate;01.02.2018;0.0;0.0;0.0;0.0;;;;;;;0.384512084;1.0;;;;;;142.4091563912785;142.4091563912785;142.4091563912785;0.42182062424195715;0.42182062424195715;1.9648210540123243;0.9999371781809197;0.0;0.0
Oilfield;W3;Carbonate;01.03.2018;0.0;0.0;0.0;0.0;;;;;;;0.384512084;1.0;;;;;;140.12418599910083;140.12418599910083;140.12418599910083;0.42182062424195715;0.42182062424195715;1.9648210540123243;0.9999371781809197;0.0;0.0
Oilfield;W3;Carbonate;01.04.2018;0.0;0.0;0.0;0.0;;;;;;;0.384512084;1.0;;;;;;137.74922058980087;137.74922058980087;137.74922058980087;0.42182062424195715;0.42182062424195715;1.9648210540123243;0.9999371781809197;0.0;0.0
Oilfield;W3;Carbonate;01.05.2018;0.0;0.0;0.0;0.0;;;;;;;0.384512084;1.0;;;;;;135.98868632670946;135.98868632670946;135.98868632670946;0.42182062424195715;0.42182062424195715;1.9648210540123243;0.9999371781809197;0.0;0.0
Oilfield;W3;Carbonate;01.06.2018;0.0;0.0;0.0;0.0;;;;;;;0.384512084;1.0;;;;;;134.57624888576254;134.57624888576254;134.57624888576254;0.42182062424195715;0.42182062424195715;1.9648210540123243;0.9999371781809197;0.0;0.0
Oilfield;W3;Carbonate;01.07.2018;0.0;0.0;0.0;0.0;;;;;;;0.384512084;1.0;;;;;;133.4795355250796;133.4795355250796;133.4795355250796;0.42182062424195715;0.42182062424195715;1.9648210540123243;0.9999371781809197;0.0;0.0
Oilfield;W3;Carbonate;01.08.2018;0.0;0.0;0.0;0.0;;;;;;;0.384512084;1.0;;;;;;132.60147780805468;132.60147780805468;132.60147780805468;0.42182062424195715;0.42182062424195715;1.9648210540123243;0.9999371781809197;0.0;0.0
Oilfield;W3;Carbonate;01.09.2018;0.0;0.0;0.0;0.0;;;;;;;0.384512084;1.0;;;;;;131.94039563004114;131.94039563004114;131.94039563004114;0.42182062424195715;0.42182062424195715;1.9648210540123243;0.9999371781809197;0.0;0.0
Oilfield;W3;Carbonate;01.10.2018;0.0;0.0;0.0;0.0;;;;;;;0.384512084;1.0;;;;;;131.00958973806294;131.00958973806294;131.00958973806294;0.42182062424195715;0.42182062424195715;1.9648210540123243;0.9999371781809197;0.0;0.0
Oilfield;W3;Carbonate;01.11.2018;0.0;0.0;0.0;0.0;;;;;;;0.384512084;1.0;;;;;;129.81972873285218;129.81972873285218;129.81972873285218;0.42182062424195715;0.42182062424195715;1.9648210540123243;0.9999371781809197;0.0;0.0
Oilfield;W3;Carbonate;01.12.2018;0.0;0.0;0.0;0.0;;;;;;;0.384512084;1.0;;;;;;128.70260900891046;128.70260900891046;128.70260900891046;0.42182062424195715;0.42182062424195715;1.9648210540123243;0.9999371781809197;0.0;0.0
Oilfield;W3;Carbonate;01.01.2019;0.0;0.0;0.0;0.0;;;;;;;0.384512084;1.0;;;;;;127.67651613029221;127.67651613029221;127.67651613029221;0.42182062424195715;0.42182062424195715;1.9648210540123243;0.9999371781809197;0.0;0.0
Oilfield;W3;Carbonate;01.02.2019;0.0;0.0;0.0;0.0;;;;;;;0.384512084;1.0;;;;;;126.95179824879183;126.95179824879183;126.95179824879183;0.42182062424195715;0.42182062424195715;1.9648210540123243;0.9999371781809197;0.0;0.0
Oilfield;W3;Carbonate;01.03.2019;0.0;0.0;0.0;0.0;;;;;;;0.384512084;1.0;;;;;;126.17275629260202;126.17275629260202;126.17275629260202;0.42182062424195715;0.42182062424195715;1.9648210540123243;0.9999371781809197;0.0;0.0
Oilfield;W3;Carbonate;01.04.2019;0.0;0.0;0.0;0.0;;;;;;;0.384512084;1.0;;;;;;123.57069002911958;123.57069002911958;123.57069002911958;0.42182062424195715;0.42182062424195715;1.9648210540123243;0.9999371781809197;0.0;0.0
Oilfield;W3;Carbonate;01.05.2019;0.0;0.0;0.0;0.0;;;;;;;0.384512084;1.0;;;;;;120.08236235353115;120.08236235353115;120.08236235353115;0.42182062424195715;0.42182062424195715;1.9648210540123243;0.9999371781809197;0.0;0.0
Oilfield;W3;Carbonate;01.06.2019;17.3552;10.84226667;28.19746667;0.0;;;36.06269681;;Telemetry;Drilling;0.384512084;1.0;;1.0;;39.06269681;;107.45184040365541;40.60478492676181;107.45184040365541;0.42182062424195715;0.42182062424195715;1.9648210540123243;0.9999371781809197;28.19746667;0.0
Oilfield;W3;Carbonate;01.07.2019;18.32951613;10.7686129;29.09812903;0.0;;;35.12932955;;Telemetry;;0.37007922;1.0;;1.0;;38.12932955;;100.00281777661604;31.02058372323971;100.00281777661604;0.42182062424195715;0.42182062424195715;1.9648210540123243;0.9999371781809197;29.09812903;0.0
Oilfield;W3;Carbonate;01.08.2019;17.84258065;9.672645161;27.51522581;0.0;;;35.2562618;;Telemetry;;0.351537917;1.0;;1.0;;38.2562618;;95.39795861252615;30.16827511981667;95.39795861252615;0.42182062424195715;0.42182062424195715;1.9648210540123243;0.9999371781809197;27.51522581;0.0
Oilfield;W3;Carbonate;01.09.2019;15.4973;11.70213333;27.19943333;0.0;;;33.73594614;;Telemetry;;0.430234453;1.0;;1.0;;36.73594614;;87.03956867991748;22.55852681791893;87.03956867991748;0.42182062424195715;0.42182062424195715;1.9648210540123243;0.9999371781809197;27.19943333;0.0
Oilfield;W3;Carbonate;01.10.2019;10.75235484;10.59748387;21.34983871;0.0;;;34.2314367;;Telemetry;;0.496373018;1.0;;1.0;;37.2314367;;79.78097155292278;29.167422847552487;79.78097155292278;0.42182062424195715;0.42182062424195715;1.9648210540123243;0.9999371781809197;21.34983871;0.0
Oilfield;W3;Carbonate;01.11.2019;12.57706667;8.7158;21.29286667;0.0;;;29.23999936;;Telemetry;;0.409329572;1.0;;1.0;;32.23999936;;75.08387145756924;24.60538499601973;75.08387145756924;0.42182062424195715;0.42182062424195715;1.9648210540123243;0.9999371781809197;21.29286667;0.0
